"cust","x","t.x","litt","sales","first","T.cal"
3693,1,0.142857142857143,-1.94591014905531,68,2018-04-14,76.2857142857143
3694,2,48.4285714285714,2.62140981280168,405,2018-06-23,66.2857142857143
3695,0,0,0,330,2018-06-21,66.5714285714286
3696,0,0,0,103.77,2017-07-16,115.142857142857
3697,3,124.714285714286,7.33536406664474,945.1,2017-03-19,132.142857142857
3698,11,83.1428571428571,0.00585868551919322,1992.36,2017-03-04,134.285714285714
3699,0,0,0,600,2019-06-03,17
3700,0,0,0,250,2017-03-17,132.428571428571
3701,0,0,0,160.38,2017-07-13,115.571428571429
3702,115,122.428571428571,-128.134377399295,17799.25,2017-05-23,122.857142857143
3703,0,0,0,750,2019-07-26,9.42857142857143
3704,0,0,0,200,2019-06-17,15
3705,2,0.428571428571429,-3.19867311755068,350,2019-02-13,32.7142857142857
3706,2,45.5714285714286,1.87023108466952,525,2018-05-02,73.7142857142857
3707,1,0.285714285714286,-1.25276296849537,180,2018-11-19,45
3708,110,109,-169.452401061788,21063,2017-05-22,123
3709,11,90.4285714285714,7.39275779332992,4185.71,2017-12-19,92.8571428571429
3710,0,0,0,250,2018-12-28,39.4285714285714
3711,0,0,0,250,2018-12-23,40.1428571428571
3712,0,0,0,350,2018-11-04,47.1428571428571
3713,2,1.42857142857143,-1.69459572077441,300,2018-07-19,62.5714285714286
3714,2,2.71428571428571,-0.365459773494464,500,2018-09-03,56
3715,0,0,0,216.98,2017-05-03,125.714285714286
3716,1,0.285714285714286,-1.25276296849537,265,2017-07-06,116.571428571429
3717,19,21.1428571428571,-21.7427171160214,2534,2018-09-05,55.7142857142857
3718,0,0,0,300,2017-03-03,134.428571428571
3719,2,13.5714285714286,3.54891340927863,590,2018-11-21,44.7142857142857
3720,0,0,0,300,2018-05-07,73
3721,0,0,0,100,2018-02-14,84.7142857142857
3722,0,0,0,130,2019-06-20,14.5714285714286
3723,2,0.571428571428571,-2.50552593699074,620,2018-08-09,59.5714285714286
3724,1,0.142857142857143,-1.94591014905531,260,2017-12-31,91.1428571428571
3725,0,0,0,120,2017-08-01,112.857142857143
3726,0,0,0,250,2018-10-12,50.4285714285714
3727,6,26.1428571428571,8.82905173960161,46981.14,2017-02-28,134.857142857143
3728,3,36.1428571428571,2.29849510774254,660,2017-12-01,95.4285714285714
3729,1,0.285714285714286,-1.25276296849537,340,2019-05-12,20.1428571428571
3730,1,11.2857142857143,2.42353770341171,410,2019-03-30,26.2857142857143
3731,0,0,0,113.21,2017-04-11,128.857142857143
3732,1,0.428571428571429,-0.847297860387204,603.77,2017-12-14,93.5714285714286
3733,2,31.1428571428571,3.74830287458474,920,2018-05-04,73.4285714285714
3734,0,0,0,340,2019-03-23,27.2857142857143
3735,0,0,0,120,2017-07-31,113
3736,6,7.85714285714286,-2.01353547863398,3290,2019-02-23,31.2857142857143
3737,0,0,0,540,2018-05-06,73.1428571428571
3738,1,0.285714285714286,-1.25276296849537,368,2019-02-01,34.4285714285714
3739,9,31.4285714285714,-4.10396622802563,1182.64,2017-11-25,96.2857142857143
3740,0,0,0,72,2018-04-17,75.8571428571429
3741,1,62.7142857142857,4.13858926401986,485,2018-02-05,86
3742,3,1,-3.35282379737794,754.72,2017-05-12,124.428571428571
3743,2,3,-0.896088024556636,195,2019-02-11,33
3744,0,0,0,280,2019-02-04,34
3745,1,0.285714285714286,-1.25276296849537,270,2018-12-23,40.1428571428571
3746,0,0,0,1110,2018-11-21,44.7142857142857
3747,0,0,0,350,2019-03-13,28.7142857142857
3748,1,0.285714285714286,-1.25276296849537,300,2019-04-05,25.4285714285714
3749,1,88,4.47733681447821,418.11,2017-03-31,130.428571428571
3750,0,0,0,245.28,2017-06-13,119.857142857143
3751,0,0,0,260,2019-05-18,19.2857142857143
3752,0,0,0,130,2018-12-07,42.4285714285714
3753,2,4.71428571428571,0.235314086934465,3200,2018-12-19,40.7142857142857
3754,0,0,0,360,2018-03-31,78.2857142857143
3755,0,0,0,200,2019-02-06,33.7142857142857
3756,0,0,0,120,2019-03-08,29.4285714285714
3757,6,94.7142857142857,6.51806325681579,810,2017-12-05,94.8571428571429
3758,0,0,0,700,2017-06-23,118.428571428571
3759,2,0.571428571428571,-2.79320800944252,560,2019-03-20,27.7142857142857
3760,2,0.571428571428571,-2.79320800944252,1000,2018-09-13,54.5714285714286
3761,2,33.8571428571429,5.06000837871355,402.64,2018-04-12,76.5714285714286
3762,4,64.1428571428571,7.56371815546466,1861,2018-06-13,67.7142857142857
3763,1,0.142857142857143,-1.94591014905531,200,2019-03-05,29.8571428571429
3764,7,32.2857142857143,8.82907324474672,510,2018-08-20,58
3765,0,0,0,130,2019-01-20,36.1428571428571
3766,1,0.142857142857143,-1.94591014905531,254.71,2017-11-30,95.5714285714286
3767,0,0,0,250,2018-07-29,61.1428571428571
3768,1,3.28571428571429,1.18958406687384,250,2017-09-15,106.428571428571
3769,1,0.142857142857143,-1.94591014905531,300,2019-09-25,0.714285714285714
3770,0,0,0,120,2019-04-23,22.8571428571429
3771,0,0,0,230,2017-10-20,101.428571428571
3772,0,0,0,103.77,2017-12-13,93.7142857142857
3773,0,0,0,180,2018-09-09,55.1428571428571
3774,0,0,0,500,2019-01-23,35.7142857142857
3775,0,0,0,170,2017-04-30,126.142857142857
3776,2,21.7142857142857,2.21073829650294,572.5,2017-07-20,114.571428571429
3777,0,0,0,130,2018-02-26,83
3778,4,21.5714285714286,2.43662655959035,473,2018-06-28,65.5714285714286
3779,0,0,0,150,2018-11-05,47
3780,0,0,0,180,2018-12-31,39
3781,1,31.2857142857143,3.44316158076119,760,2019-01-02,38.7142857142857
3782,0,0,0,194,2017-12-15,93.4285714285714
3783,0,0,0,160,2018-12-30,39.1428571428571
3784,4,69.5714285714286,3.95806052991481,1008.11,2017-03-03,134.428571428571
3785,0,0,0,70,2018-11-19,45
3786,1,3.42857142857143,1.23214368129263,920,2018-03-03,82.2857142857143
3787,3,47.2857142857143,-0.0416726964005751,769.81,2017-10-14,102.285714285714
3788,0,0,0,70,2018-10-03,51.7142857142857
3789,0,0,0,94.34,2017-09-05,107.857142857143
3790,0,0,0,141.51,2017-11-13,98
3791,0,0,0,141.51,2018-04-20,75.4285714285714
3792,0,0,0,536.74,2017-03-05,134.142857142857
3793,1,13,2.56494935746154,584.91,2017-04-15,128.285714285714
3794,0,0,0,113.21,2018-02-27,82.8571428571429
3795,0,0,0,130,2019-01-03,38.5714285714286
3796,0,0,0,80,2019-04-23,22.8571428571429
3797,0,0,0,300,2019-09-04,3.71428571428571
3798,2,39.1428571428571,1.71765149707435,382.64,2017-05-07,125.142857142857
3799,1,0.857142857142857,-0.154150679827258,660,2017-08-29,108.857142857143
3800,5,12,-3.78937949255614,580,2019-02-08,33.4285714285714
3801,8,24,7.14272697682757,11510,2018-03-29,78.5714285714286
3802,2,12.2857142857143,3.48155401179942,340,2018-07-25,61.7142857142857
3803,1,0.142857142857143,-1.94591014905531,150.94,2018-04-28,74.2857142857143
3804,0,0,0,520,2018-03-24,79.2857142857143
3805,7,51.4285714285714,8.61102898317992,2421.5,2017-10-12,102.571428571429
3806,1,0.142857142857143,-1.94591014905531,150,2019-02-16,32.2857142857143
3807,192,72,-249.111604605322,36160.68,2017-08-23,109.714285714286
3808,1,0.428571428571429,-0.847297860387204,1150,2019-03-25,27
3809,0,0,0,130,2018-07-21,62.2857142857143
3810,5,3.71428571428571,-1.56903249779906,3260,2017-04-07,129.428571428571
3811,1,34.1428571428571,3.5305534028762,213.21,2018-03-31,78.2857142857143
3812,0,0,0,84,2019-01-13,37.1428571428571
3813,0,0,0,50,2019-02-13,32.7142857142857
3814,0,0,0,130,2018-12-31,39
3815,0,0,0,360,2017-08-17,110.571428571429
3816,1,19.7142857142857,2.98134353610189,327.54,2018-01-20,88.2857142857143
3817,0,0,0,130,2017-08-06,112.142857142857
3818,0,0,0,290,2018-08-30,56.5714285714286
3819,4,80.5714285714286,11.0870193190781,1318.84,2017-03-15,132.714285714286
3820,0,0,0,2300,2018-02-26,83
3821,1,0.285714285714286,-1.25276296849537,360,2019-01-01,38.8571428571429
3822,2,18.1428571428571,3.98139675675211,350,2017-05-19,123.428571428571
3823,0,0,0,230,2017-04-01,130.285714285714
3824,5,0.857142857142857,-9.03640356471662,780,2019-05-25,18.2857142857143
3825,0,0,0,130,2018-02-16,84.4285714285714
3826,0,0,0,460,2017-06-16,119.428571428571
3827,8,6.71428571428571,-5.50987155763412,3514,2019-05-14,19.8571428571429
3828,0,0,0,660,2018-08-30,56.5714285714286
3829,0,0,0,130,2018-06-06,68.7142857142857
3830,1,0.285714285714286,-1.25276296849537,940,2018-01-20,88.2857142857143
3831,0,0,0,130,2018-05-03,73.5714285714286
3832,6,10.1428571428571,0.533806642094811,1392.83,2017-12-01,95.4285714285714
3833,1,1,0,950,2018-10-05,51.4285714285714
3834,0,0,0,590,2018-08-14,58.8571428571429
3835,0,0,0,169.81,2018-04-21,75.2857142857143
3836,0,0,0,130,2018-05-12,72.2857142857143
3837,3,1,-3.7582889054861,566.04,2017-04-07,129.428571428571
3838,2,0.571428571428571,-2.79320800944252,486.98,2017-04-25,126.857142857143
3839,0,0,0,199,2018-02-09,85.4285714285714
3840,1,4,1.38629436111989,610,2019-02-21,31.5714285714286
3841,6,23.8571428571429,6.88998906076181,554,2018-09-04,55.8571428571429
3842,0,0,0,130,2017-05-09,124.857142857143
3843,8,71.5714285714286,-1.51371167299976,1683.02,2017-03-02,134.571428571429
3844,0,0,0,120,2019-05-01,21.7142857142857
3845,0,0,0,450,2017-07-08,116.285714285714
3846,0,0,0,130,2019-05-01,21.7142857142857
3847,0,0,0,150,2017-08-05,112.285714285714
3848,0,0,0,169.81,2017-05-13,124.285714285714
3849,1,13.7142857142857,2.61843804241252,280,2019-03-12,28.8571428571429
3850,0,0,0,1260,2018-09-27,52.5714285714286
3851,6,4.71428571428571,-2.52614522419347,2735.86,2017-06-01,121.571428571429
3852,2,0.857142857142857,-2.28238238567653,632.83,2017-05-19,123.428571428571
3853,0,0,0,360,2019-04-04,25.5714285714286
3854,1,23.7142857142857,3.16607763930123,320,2018-10-22,49
3855,1,0.142857142857143,-1.94591014905531,160,2017-05-23,122.857142857143
3856,0,0,0,120,2019-02-09,33.2857142857143
3857,182,32.8571428571429,-344.24776922723,23345.45,2017-10-04,103.714285714286
3858,0,0,0,1230,2018-06-13,67.7142857142857
3859,0,0,0,120,2018-01-06,90.2857142857143
3860,39,85.5714285714286,-23.2019909579606,14035.12,2018-01-29,87
3861,0,0,0,330,2019-06-28,13.4285714285714
3862,1,34.1428571428571,3.5305534028762,383.02,2018-04-14,76.2857142857143
3863,0,0,0,113.21,2018-04-24,74.8571428571429
3864,0,0,0,250,2018-11-13,45.8571428571429
3865,1,0.285714285714286,-1.25276296849537,280,2017-05-18,123.571428571429
3866,5,18.5714285714286,-2.18627739857111,1037.74,2017-08-04,112.428571428571
3867,0,0,0,150,2018-06-23,66.2857142857143
3868,0,0,0,230,2018-01-11,89.5714285714286
3869,59,67.7142857142857,-18.4635165904712,51520,2017-12-31,91.1428571428571
3870,1,0.142857142857143,-1.94591014905531,530,2019-06-12,15.7142857142857
3871,0,0,0,50,2019-02-17,32.1428571428571
3872,0,0,0,80,2018-08-10,59.4285714285714
3873,2,0.714285714285714,-2.50552593699074,530,2018-08-21,57.8571428571429
3874,0,0,0,130,2018-04-21,75.2857142857143
3875,0,0,0,320,2019-05-25,18.2857142857143
3876,0,0,0,188.68,2017-05-13,124.285714285714
3877,0,0,0,350,2017-06-10,120.285714285714
3878,1,0.142857142857143,-1.94591014905531,176,2018-07-24,61.8571428571429
3879,2,6.71428571428571,0.607989372219638,580,2018-10-22,49
3880,0,0,0,100,2018-10-19,49.4285714285714
3881,0,0,0,417,2019-09-12,2.57142857142857
3882,5,1.28571428571429,-7.24464409548857,780,2019-05-22,18.7142857142857
3883,0,0,0,140,2017-06-15,119.571428571429
3884,0,0,0,180,2018-01-05,90.4285714285714
3885,0,0,0,240,2018-05-14,72
3886,0,0,0,700,2017-06-23,118.428571428571
3887,0,0,0,226.42,2018-02-22,83.5714285714286
3888,0,0,0,115.47,2017-10-26,100.571428571429
3889,0,0,0,300,2018-08-26,57.1428571428571
3890,5,34.2857142857143,7.18114141520958,971.7,2017-07-27,113.571428571429
3891,0,0,0,94.34,2017-04-16,128.142857142857
3892,3,47.4285714285714,7.7691162213739,770,2018-06-06,68.7142857142857
3893,1,10.7142857142857,2.371577964481,345,2019-01-17,36.5714285714286
3894,0,0,0,188.68,2018-05-19,71.2857142857143
3895,1,13.8571428571429,2.62880082944807,330,2018-04-20,75.4285714285714
3896,0,0,0,600,2017-05-20,123.285714285714
3897,1,79.8571428571429,4.38023932409979,153.77,2017-03-16,132.571428571429
3898,0,0,0,3500,2019-06-03,17
3899,6,5.85714285714286,-3.70991532120189,1000,2018-07-27,61.4285714285714
3900,1,0.142857142857143,-1.94591014905531,286.38,2018-03-24,79.2857142857143
3901,2,6,0.490206336563255,700.19,2018-05-28,70
3902,2,5,1.38629436111989,400,2018-09-01,56.2857142857143
3903,0,0,0,210,2017-03-19,132.142857142857
3904,3,57.2857142857143,8.68636747584616,594.81,2018-04-11,76.7142857142857
3905,0,0,0,240,2019-06-15,15.2857142857143
3906,0,0,0,122.64,2017-12-12,93.8571428571429
3907,0,0,0,130,2018-09-02,56.1428571428571
3908,2,1,-2.10006082888257,365.85,2017-07-25,113.857142857143
3909,4,26.2857142857143,6.43078566927303,1201.68,2018-06-21,66.5714285714286
3910,4,47.7142857142857,4.91923582483247,733,2018-06-03,69.1428571428571
3911,0,0,0,130,2019-06-15,15.2857142857143
3912,0,0,0,216.98,2018-03-03,82.2857142857143
3913,8,12.2857142857143,-2.81081227122877,1301.89,2017-10-11,102.714285714286
3914,3,59,0.180862767330288,409.5,2017-03-31,130.428571428571
3915,0,0,0,311.32,2017-03-16,132.571428571429
3916,2,21.1428571428571,4.59511985013459,409.28,2018-12-04,42.8571428571429
3917,2,0.714285714285714,-2.50552593699074,390,2017-04-21,127.428571428571
3918,0,0,0,235.85,2017-03-31,130.428571428571
3919,0,0,0,310,2019-03-02,30.2857142857143
3920,4,7,-2.43653306550378,537.64,2017-04-11,128.857142857143
3921,3,8.71428571428571,1.61002083288197,566.5,2019-02-20,31.7142857142857
3922,10,23.8571428571429,5.897199442545,3250,2018-04-06,77.4285714285714
3923,1,0.142857142857143,-1.94591014905531,290,2018-05-31,69.5714285714286
3924,0,0,0,370,2018-12-09,42.1428571428571
3925,0,0,0,334,2017-12-15,93.4285714285714
3926,0,0,0,80,2019-01-02,38.7142857142857
3927,0,0,0,91,2018-07-07,64.2857142857143
3928,0,0,0,170,2018-04-04,77.7142857142857
3929,0,0,0,150.94,2017-06-21,118.714285714286
3930,1,0.142857142857143,-1.94591014905531,150.95,2017-10-15,102.142857142857
3931,0,0,0,800,2018-06-26,65.8571428571429
3932,0,0,0,230,2018-09-21,53.4285714285714
3933,3,3.28571428571429,-0.174769967029994,440,2018-01-10,89.7142857142857
3934,0,0,0,110,2017-04-03,130
3935,6,55.1428571428571,10.5055530072889,1515.5,2017-09-29,104.428571428571
3936,0,0,0,130,2019-06-23,14.1428571428571
3937,0,0,0,301.89,2017-10-12,102.571428571429
3938,0,0,0,60,2018-04-10,76.8571428571429
3939,0,0,0,91,2018-12-23,40.1428571428571
3940,0,0,0,210,2018-08-23,57.5714285714286
3941,6,34.2857142857143,8.31854759939917,2150,2018-03-03,82.2857142857143
3942,3,44.4285714285714,-0.104389170268194,684,2018-08-17,58.4285714285714
3943,1,0.428571428571429,-0.847297860387204,340,2019-04-15,24
3944,0,0,0,120,2018-01-20,88.2857142857143
3945,2,24.2857142857143,2.32478580297424,570,2018-09-11,54.8571428571429
3946,2,7.14285714285714,2.54593135162578,2930,2018-03-05,82
3947,0,0,0,60,2017-03-13,133
3948,1,4,1.38629436111989,830,2019-08-16,6.42857142857143
3949,2,0.571428571428571,-2.79320800944252,440,2019-01-26,35.2857142857143
3950,1,6.14285714285714,1.81528996663825,311.32,2017-10-02,104
3951,1,0.142857142857143,-1.94591014905531,230,2017-04-10,129
3952,0,0,0,330,2019-04-05,25.4285714285714
3953,0,0,0,200,2018-03-10,81.2857142857143
3954,0,0,0,130,2018-09-17,54
3955,0,0,0,300,2018-04-28,74.2857142857143
3956,5,57.2857142857143,5.1225051899396,578,2018-07-02,65
3957,0,0,0,250,2017-11-10,98.4285714285714
3958,0,0,0,400,2019-03-23,27.2857142857143
3959,0,0,0,280,2018-09-28,52.4285714285714
3960,2,0.428571428571429,-3.19867311755068,390,2018-10-18,49.5714285714286
3961,1,0.428571428571429,-0.847297860387204,340,2019-02-15,32.4285714285714
3962,0,0,0,130,2018-02-02,86.4285714285714
3963,0,0,0,50,2017-12-07,94.5714285714286
3964,1,0.142857142857143,-1.94591014905531,200,2019-01-31,34.5714285714286
3965,101,30.2857142857143,-158.502729421998,14371.75,2018-05-08,72.8571428571429
3966,45,10.2857142857143,-71.2702224476412,8373.7,2018-10-06,51.2857142857143
3967,0,0,0,91,2019-09-29,0.142857142857143
3968,0,0,0,110,2018-11-07,46.7142857142857
3969,0,0,0,50,2019-02-19,31.8571428571429
3970,0,0,0,281.89,2018-04-16,76
3971,0,0,0,50,2018-06-23,66.2857142857143
3972,0,0,0,240,2019-03-29,26.4285714285714
3973,3,52.2857142857143,5.26343010754759,790.38,2017-04-07,129.428571428571
3974,1,0.142857142857143,-1.94591014905531,250,2018-03-15,80.5714285714286
3975,0,0,0,130,2018-09-14,54.4285714285714
3976,0,0,0,150,2018-02-19,84
3977,0,0,0,280,2018-09-28,52.4285714285714
3978,0,0,0,130,2018-10-13,50.2857142857143
3979,0,0,0,130,2017-07-29,113.285714285714
3980,11,35.4285714285714,5.42163170809179,4470,2018-08-26,57.1428571428571
3981,0,0,0,350,2018-08-31,56.4285714285714
3982,0,0,0,84.91,2017-04-30,126.142857142857
3983,0,0,0,250,2019-04-12,24.4285714285714
3984,1,13,2.56494935746154,73.96,2017-04-05,129.714285714286
3985,1,25,3.2188758248682,420,2018-04-21,75.2857142857143
3986,0,0,0,90,2018-12-11,41.8571428571429
3987,0,0,0,113.21,2018-03-02,82.4285714285714
3988,0,0,0,510,2018-06-22,66.4285714285714
3989,0,0,0,260,2018-03-14,80.7142857142857
3990,0,0,0,105,2018-09-19,53.7142857142857
3991,0,0,0,210,2018-08-01,60.7142857142857
3992,2,71.4285714285714,2.32078579764086,715,2017-08-31,108.571428571429
3993,10,62.1428571428571,2.18188673136286,4582.5,2018-03-18,80.1428571428571
3994,20,117.857142857143,13.0886839422477,5897.84,2017-06-23,118.428571428571
3995,2,3.71428571428571,1.13861762328181,783.02,2018-04-10,76.8571428571429
3996,18,55,13.0530254783917,2478,2018-06-03,69.1428571428571
3997,0,0,0,250,2019-03-28,26.5714285714286
3998,1,49.5714285714286,3.90341463089155,360,2018-06-30,65.2857142857143
3999,6,41.2857142857143,10.0786745037543,610,2018-10-29,48
4000,3,1.85714285714286,-1.81237875643079,948.68,2017-07-09,116.142857142857
4001,0,0,0,300,2018-08-17,58.4285714285714
4002,1,0.142857142857143,-1.94591014905531,300,2018-01-12,89.4285714285714
4003,0,0,0,80,2018-02-20,83.8571428571429
4004,0,0,0,50,2019-03-28,26.5714285714286
4005,1,10.8571428571429,2.38482319123102,391,2018-03-26,79
4006,0,0,0,210,2018-10-16,49.8571428571429
4007,0,0,0,350,2018-08-24,57.4285714285714
4008,1,0.285714285714286,-1.25276296849537,746.4,2019-07-05,12.4285714285714
4009,1,78.7142857142857,4.3658246600976,910,2018-03-05,82
4010,1,1.57142857142857,0.451985123743057,1671.81,2017-08-12,111.285714285714
4011,1,0.142857142857143,-1.94591014905531,200,2018-10-03,51.7142857142857
4012,1,0.142857142857143,-1.94591014905531,230,2018-07-28,61.2857142857143
4013,0,0,0,130,2019-05-27,18
4014,0,0,0,75.47,2018-02-04,86.1428571428571
4015,0,0,0,180,2018-07-14,63.2857142857143
4016,0,0,0,188.68,2018-05-31,69.5714285714286
4017,0,0,0,100,2017-09-30,104.285714285714
4018,1,4.42857142857143,1.48807705542983,610,2019-05-14,19.8571428571429
4019,4,13.1428571428571,3.53918917148097,590,2018-01-02,90.8571428571429
4020,0,0,0,283.02,2018-03-16,80.4285714285714
4021,0,0,0,130,2018-12-13,41.5714285714286
4022,0,0,0,330,2018-04-21,75.2857142857143
4023,0,0,0,471.7,2018-03-29,78.5714285714286
4024,0,0,0,250,2018-12-01,43.2857142857143
4025,3,1.71428571428571,-2.65967661681799,481.13,2017-07-08,116.285714285714
4026,0,0,0,180,2019-07-14,11.1428571428571
4027,1,0.142857142857143,-1.94591014905531,180,2018-07-20,62.4285714285714
4028,1,9.57142857142857,2.25878247033565,135,2018-07-22,62.1428571428571
4029,0,0,0,300,2018-11-16,45.4285714285714
4030,2,2.28571428571429,0.251314428280906,1660,2018-05-19,71.2857142857143
4031,1,0.142857142857143,-1.94591014905531,140,2018-01-22,88
4032,1,30.1428571428571,3.40594798442075,1000,2018-02-21,83.7142857142857
4033,1,5.42857142857143,1.69167601067107,230,2019-03-09,29.2857142857143
4034,2,24.8571428571429,4.89463638023337,3734,2019-04-09,24.8571428571429
4035,2,0.428571428571429,-3.19867311755068,415.09,2018-04-26,74.5714285714286
4036,0,0,0,162,2018-12-25,39.8571428571429
4037,0,0,0,130,2018-09-08,55.2857142857143
4038,0,0,0,100,2018-03-29,78.5714285714286
4039,3,69,6.23320952437274,2950,2018-01-06,90.2857142857143
4040,0,0,0,170,2018-02-15,84.5714285714286
